is_preflop,num_opponents,equity,pot_odds,stack_pot_ratio,bet_raise_available,check_call_available,action
0.0,2.0,0.13999999999999999,0.0,36.13333333333333,1.0,1.0,1
1.0,5.0,0.19333333333333333,0.29411764705882354,20.75,1.0,1.0,2
1.0,2.0,0.42,0.23076923076923078,4.68,1.0,1.0,2
0.0,1.0,0.885,0.0,4.68,1.0,1.0,1
0.0,1.0,0.9025,0.25,2.7866666666666666,1.0,1.0,4
0.0,1.0,0.82,0.2222222222222222,1.207142857142857,1.0,1.0,4
1.0,1.0,0.61,0.4032258064516129,14.567567567567567,1.0,1.0,4
0.0,1.0,0.5375,0.0,8.693548387096774,1.0,1.0,1
0.0,1.0,0.39,0.0,8.693548387096774,1.0,1.0,1
0.0,1.0,0.4525,0.0,8.693548387096774,1.0,1.0,1
1.0,3.0,0.4,0.36,6.71875,1.0,1.0,4
0.0,1.0,0.855,0.0,2.241379310344828,1.0,1.0,1
0.0,1.0,0.86,0.0,2.241379310344828,1.0,1.0,1
0.0,1.0,0.8524999999999999,0.0,2.241379310344828,1.0,1.0,1
1.0,4.0,0.361,0.4166666666666667,8.025974025974026,1.0,1.0,4
0.0,1.0,0.47750000000000004,0.0,5.282051282051282,1.0,1.0,1
0.0,1.0,0.525,0.18979591836734697,0.977329974811083,1.0,1.0,4
1.0,2.0,0.37166666666666665,0.2597402597402597,9.473684210526315,1.0,1.0,2
1.0,1.0,0.5575,0.0,2.048458149779736,1.0,1.0,1
0.0,1.0,0.7174999999999999,0.0,2.048458149779736,1.0,1.0,1
0.0,1.0,0.9325,0.40190146931719967,0.0,1.0,1.0,4
1.0,1.0,0.7825,0.375,12.4,1.0,1.0,4
1.0,1.0,0.84,0.20833333333333334,1.0,1.0,1.0,4
1.0,3.0,0.3025,0.26,16.27027027027027,1.0,1.0,2
0.0,1.0,0.92,0.2873563218390805,9.306451612903226,1.0,1.0,4
0.0,1.0,0.94,0.20905923344947736,2.101321585903084,1.0,1.0,4
0.0,1.0,0.975,0.0,0.5828970331588132,1.0,1.0,1
1.0,2.0,0.31666666666666665,0.0,7.466666666666666,1.0,1.0,1
0.0,2.0,0.34833333333333333,0.0,7.466666666666666,1.0,1.0,1
0.0,2.0,0.25,0.0,7.466666666666666,1.0,1.0,1
0.0,2.0,0.3466666666666666,0.0,7.466666666666666,1.0,1.0,1
1.0,2.0,0.36166666666666664,0.0,2.0,1.0,1.0,1
0.0,2.0,0.33,0.0,2.0,1.0,1.0,1
0.0,2.0,0.245,0.0,2.0,1.0,1.0,1
0.0,2.0,0.25,0.0,2.0,1.0,1.0,1
1.0,3.0,0.5674999999999999,0.36,14.937499999999998,1.0,1.0,4
0.0,2.0,0.765,0.27586206896551724,4.171428571428571,1.0,1.0,4
0.0,1.0,0.8875,0.0,1.1737704918032785,1.0,1.0,1
0.0,1.0,0.8574999999999999,0.16615067079463364,0.0,1.0,1.0,4
1.0,2.0,0.6716666666666667,0.2222222222222222,10.914285714285715,1.0,1.0,2
0.0,2.0,0.78,0.0,8.488888888888889,1.0,1.0,1
0.0,2.0,0.8233333333333333,0.28,3.855555555555556,1.0,1.0,4
